23	23.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.3087818619601191,0.2944906358156031	8.88007992153661E-4,7.776225630029554E-5	
24	24.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.30880201246214256,0.285674351035829	6.960720670470821E-4,2.5698442963961732E-5	
25	25.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.3084369629677144,0.27686219342375834	7.240066758569252E-4,1.171988961923276E-5	
26	26.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.30759143836644554,0.2680847470200003	8.656751032923293E-4,3.8838376016037124E-5	
27	27.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.30643795606847746,0.259344965303657	7.884328035399069E-4,7.237589572739456E-5	
28	28.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.30499389914190705,0.2506443110113537	5.985323253015484E-4,7.679211145472653E-5	
29	29.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.30301860990944235,0.2420486367875673	8.218069344966272E-4,1.4410749255686084E-4	
30	30.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.3007764824571575,0.23352300159960787	7.98070525714456E-4,1.7501910434389312E-4	
31	31.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.29827563698641035,0.22506527407711105	5.255562382824319E-4,1.3794670128958186E-4	
32	32.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.295271845275396,0.21677329022841635	7.616642587294775E-4,2.336513392647288E-4	
33	33.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.2920546675151426,0.20856559331658364	7.16332289506294E-4,2.500306106641148E-4	
34	34.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.28853150695780583,0.2004801296563731	5.193688463224211E-4,2.0652018848416054E-4	
35	35.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.28463076939717435,0.19257327348031741	6.835598003780419E-4,3.008407357770193E-4	
36	36.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.2805764026374512,0.18474208611214557	5.312062023863917E-4,2.542762920386965E-4	
37	37.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.2760823606705854,0.1771532146734266	5.933044062343407E-4,3.1798473733671284E-4	
38	38.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.2714365313427651,0.16966070393035362	5.914625680971675E-4,3.3867662509887153E-4	
39	39.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.266481088807593,0.16236474805096646	4.614005683062361E-4,2.929155593318078E-4	
40	40.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.2613033433693532,0.1552300812744525	5.31916110419528E-4,3.5784396655902384E-4	
41	41.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.25590496799201784,0.148255489802636	4.4293284216329054E-4,3.213644075706623E-4	
42	42.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.2502588964548782,0.14148523057592682	4.6832609889979615E-4,3.644075498047683E-4	
43	43.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.24443781462394726,0.13485934276892594	4.2270645359560044E-4,3.48703664815625E-4	
44	44.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.23839055041768087,0.12844498834835102	4.0119266912674867E-4,3.559048061342607E-4	
45	45.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.23216867963590943,0.12219393188657642	4.007889508405027E-4,3.7483134522627026E-4	
46	46.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.22579046249367382,0.11610850431134401	3.3095293596921427E-4,3.289268453425115E-4	
47	47.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.2191913343739951,0.11025710354115038	3.7725733790727745E-4,3.996556915809857E-4	
48	48.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.21255526008313327,0.104450086717691	2.5785714862622267E-4,2.7841075177302554E-4	
49	49.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.20560393113068287,0.09902178968195495	3.522008327716819E-4,4.231037344575722E-4	
50	50.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.19865260217823244,0.09359349264621884	3.1525466158860427E-4,3.787197877233861E-4	
51	51.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.1915091195128528,0.0884277946872432	1.9215371292924388E-4,2.6259907676051686E-4	
52	52.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.18423206207106102,0.08344464127778249	3.257284893413426E-4,4.451436262754016E-4	
53	53.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.1769550046292693,0.07846148786832179	1.3357477641218196E-4,1.8254454951494026E-4	
54	54.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.16944030611066646,0.07384984012516785	2.3764107681117919E-4,3.7150566630676785E-4	
55	55.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.16186525435052826,0.06933254295267802	2.9799431834648393E-4,4.658562369708741E-4	
56	56.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.1542902025903901,0.06481524578018823	6.035324153541577E-5,9.435057066414787E-5	
57	57.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.14655307745286628,0.060590277550338904	1.6207337738574634E-4,2.9232894264050874E-4	
58	58.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.13870871820860592,0.05655872562082791	2.6930748412221095E-4,4.8574524297879257E-4	
59	59.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.13086435896434556,0.05252717369131692	1.0723410673652012E-4,1.934163003383324E-4	
60	60.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.12301999972008519,0.04849562176180594	1.3877787807814457E-17,2.0816681711721685E-17	
61	61.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.11499693702053464,0.04484086686540165	1.787034552901967E-4,3.7679703310670304E-4	
62	62.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.10691158946625968,0.04131743986318674	2.4098831001458099E-4,5.08124927296065E-4	
63	63.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.09882624191198479,0.03779401286097185	6.228485472445366E-5,1.3132789418939667E-4	
64	64.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.09074089435770984,0.03427058585875695	1.1102230246251565E-16,3.469446951953614E-17	
65	65.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.08265554680343493,0.030747158856542053	9.71445146547012E-17,2.42861286636753E-17	
66	66.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.07448787266377198,0.02742872293796521	8.232658538807891E-5,2.0499108363806334E-4	
67	67.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.06621144236779736,0.024381087055969097	1.9108274169971073E-4,4.757911202187791E-4	
68	68.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.05793501207182275,0.02133345117397298	1.0875615631168734E-4,2.7080003658072616E-4	
69	69.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.049658581775848136,0.018285815291976867	2.0816681711721685E-17,0.0	
70	70.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.04138215147987352,0.01523817940998075	6.938893903907228E-18,1.734723475976807E-18	
71	71.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.033105721183898845,0.01219054352798461	6.245004513516506E-17,2.42861286636753E-17	
72	72.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.024829290887924172,0.009142907645988472	6.591949208711867E-17,2.2551405187698492E-17	
73	73.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.016552860591949495,0.00609527176399233	6.938893903907228E-18,2.6020852139652106E-18	
74	74.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.00827643029597482,0.003047635881996193	5.204170427930421E-18,7.806255641895632E-18	
75	75.0,0.07715167498104596,0.0,0.0,1.992899723284114	-1.471975645557454E-16,5.595996601666362E-17	3.469446951953614E-18,5.637851296924623E-18	
76	76.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.00827643029597456,-0.0030476358819960594	3.642919299551295E-17,2.211772431870429E-17	
77	77.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.016552860591949246,-0.006095271763992166	5.724587470723463E-17,3.0791341698588326E-17	
78	78.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.024829290887923936,-0.009142907645988272	2.7755575615628914E-17,9.107298248878237E-18	
79	79.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.03310572118389863,-0.012190543527984384	8.673617379884035E-18,5.204170427930421E-18	
80	80.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.041382151479873314,-0.015238179409980486	1.3877787807814457E-17,1.3877787807814457E-17	
81	81.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.049658581775848,-0.018285815291976593	1.0408340855860843E-17,1.214306433183765E-17	
82	82.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.05793501207182269,-0.0213334511739727	6.938893903907228E-18,5.204170427930421E-18	
83	83.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.06621144236779737,-0.024381087055968805	1.3877787807814457E-17,5.204170427930421E-18	
84	84.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.07448787266377206,-0.027428722937964913	1.3877787807814457E-17,6.938893903907228E-18	
85	85.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.0826555468034348,-0.030747158856542285	1.0875615631195795E-4,2.708000365812674E-4	
86	86.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.09074089435770985,-0.03427058585875713	1.9108274169964135E-4,4.75791120218734E-4	
87	87.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.09882624191198487,-0.03779401286097195	8.232658538771809E-5,2.0499108363749088E-4	
88	88.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.10691158946625992,-0.04131743986318678	5.551115123125783E-17,3.469446951953614E-17	
89	89.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.11499693702053494,-0.04484086686540161	5.551115123125783E-17,2.0816681711721685E-17	
90	90.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.1230199997200854,-0.04849562176180627	6.228485472459244E-5,1.3132789418983382E-4	
91	91.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.13086435896434587,-0.05252717369131718	2.4098831001455323E-4,5.081249272960858E-4	
92	92.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.1387087182086063,-0.0565587256208281	1.787034552900163E-4,3.767970331062659E-4	
93	93.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.1465530774528668,-0.060590277550339036	8.326672684688674E-17,2.0816681711721685E-17	
94	94.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.15429020259039056,-0.06481524578018863	1.0723410673679767E-4,1.934163003386724E-4	
95	95.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.16186525435052881,-0.06933254295267839	2.693074841222387E-4,4.8574524297882726E-4	
96	96.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.16944030611066707,-0.07384984012516814	1.6207337738549654E-4,2.923289426401826E-4	
97	97.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.17695500462926986,-0.07846148786832234	6.035324153547128E-5,9.435057066446706E-5	
98	98.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.18423206207106171,-0.083444641277783	2.9799431834640067E-4,4.658562369709157E-4	
99	99.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.1915091195128536,-0.08842779468724367	2.3764107681095714E-4,3.7150566630646253E-4	
100	100.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.1986526021782331,-0.0935934926462195	1.33574776412404E-4,1.825445495151623E-4	
101	101.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.20560393113068368,-0.09902178968195556	3.257284893413148E-4,4.451436262754016E-4	
102	102.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2125552600831342,-0.10445008671769161	1.9215371292899408E-4,2.625990767602532E-4	
103	103.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.219191334373996,-0.11025710354115126	3.152546615887708E-4,3.7871978772360815E-4	
104	104.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.22579046249367485,-0.11610850431134481	3.5220083277165415E-4,4.231037344575028E-4	
105	105.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.23216867963591034,-0.12219393188657741	2.5785714862630593E-4,2.7841075177295616E-4	
106	106.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.238390550417682,-0.12844498834835208	3.772573379071942E-4,3.996556915811106E-4	
107	107.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.24443781462394823,-0.1348593427689271	3.309529359692698E-4,3.289268453424282E-4	
108	108.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.25025889645487925,-0.14148523057592793	4.007889508406415E-4,3.7483134522615924E-4	
109	109.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2559049679920188,-0.14825548980263742	4.0119266912669316E-4,3.5590480613445497E-4	
110	110.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2613033433693543,-0.15523008127445395	4.227064535955172E-4,3.4870366481570825E-4	
111	111.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.266481088807594,-0.162364748050968	4.6832609889979615E-4,3.64407549804574E-4	
112	112.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.27143653134276624,-0.1696607039303552	4.4293284216329054E-4,3.213644075706623E-4	
113	113.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.27608236067058645,-0.17715321467342832	5.31916110419528E-4,3.578439665590516E-4	
114	114.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.28057640263745237,-0.1847420861121474	4.614005683062916E-4,2.9291555933189106E-4	
115	115.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.28463076939717535,-0.1925732734803193	5.91462568097223E-4,3.3867662509878826E-4	
116	116.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.28853150695780666,-0.2004801296563752	5.933044062346182E-4,3.1798473733682386E-4	
117	117.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2920546675151435,-0.20856559331658564	5.312062023861697E-4,2.5427629203852997E-4	
118	118.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2952718452753968,-0.21677329022841846	6.835598003779864E-4,3.008407357769083E-4	
119	119.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2982756369864109,-0.22506527407711338	5.193688463226986E-4,2.065201884844936E-4	
120	120.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.3007764824571582,-0.23352300159961017	7.163322895060165E-4,2.5003061066397603E-4	
121	121.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.3030186099094429,-0.24204863678756974	7.61664258729422E-4,2.3365133926464554E-4	
122	122.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.3049938991419077,-0.2506443110113562	5.255562382824874E-4,1.3794670128966513E-4	
123	123.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.3064379560684779,-0.2593449653036595	7.980705257145115E-4,1.7501910434375434E-4	
124	124.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.30759143836644576,-0.26808474702000284	8.218069344969603E-4,1.4410749255686084E-4	
125	125.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.30843696296771445,-0.276862193423761	5.985323253014929E-4,7.679211145483755E-5	
126	126.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.3088020124621428,-0.2856743510358317	7.884328035395183E-4,7.237589572739456E-5	
127	127.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.30878186196011914,-0.2944906358156058	8.656751032923293E-4,3.88383760159261E-5	
128	128.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.30842290477869017,-0.3032993278734641	7.240066758573138E-4,1.1719889619177248E-5	
129	129.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.3077066822096197,-0.3120899142102742	6.960720670468046E-4,2.5698442963961732E-5	
130	130.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.30645971703603697,-0.3208208440118323	8.88007992153772E-4,7.776225630018452E-5	
131	131.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.3048558366953031,-0.32948972494910095	8.876577716634415E-4,1.2170539954148296E-4	
132	132.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.30288746294460794,-0.33808313617072794	7.214085771123924E-4,1.3751857993110628E-4	
133	133.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.30054850101008834,-0.3465861405524391	7.350815937857136E-4,1.6587655555749814E-4	
134	134.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2977230706313786,-0.3549410388814687	8.570566280146075E-4,2.3851289259735342E-4	
135	135.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.29450412692081857,-0.3631493206400044	8.799817760404283E-4,2.947226231754807E-4	
136	136.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.29091983532401644,-0.3712033777840649	7.588612180923771E-4,3.0084118496909174E-4	
137	137.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2869706831091255,-0.37908596162783587	7.302085043309203E-4,3.256979147647221E-4	
138	138.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2826587581089231,-0.3867792976989258	7.27633403400263E-4,3.607210729706378E-4	
139	139.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2778973493109309,-0.39420333764842497	8.122565831012452E-4,4.585438942717457E-4	
140	140.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.27278286835921317,-0.40138543791067915	8.025559515153491E-4,5.112358088357194E-4	
141	141.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.26733407904689355,-0.4083156272383109	6.873805143274292E-4,4.938506218674643E-4	
142	142.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2615593273906715,-0.4149769312386907	6.602707045043066E-4,5.207962618743456E-4	
143	143.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.25546838695612445,-0.421352661954837	6.421511222274301E-4,5.544586114854533E-4	
144	144.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2490562114995068,-0.4274083525700276	6.37423800395609E-4,6.056133851892187E-4	
145	145.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.24230366268477876,-0.4330809162481026	6.61608380180978E-4,7.031670380713284E-4	
146	146.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.23528364368466498,-0.4384151365545459	6.078435434961338E-4,7.214703087473073E-4	
147	147.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.22801098544728524,-0.4433976123806775	5.2010942265171E-4,6.900878519433551E-4	
148	148.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.22050153526994634,-0.4480158399038471	4.894311772251081E-4,7.159927832737223E-4	
149	149.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.2127720480130625,-0.45225831443036457	4.568290195041125E-4,7.400012996141014E-4	
150	150.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.20484006884626785,-0.4561146195804911	4.225289894557449E-4,7.619223730430669E-4	
151	151.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.19668828809540215,-0.45948149550680223	4.222934939818457E-4,8.75598600206362E-4	
152	152.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.18838238751685743,-0.46244047826136625	3.7392141175007776E-4,8.973223955625054E-4	
153	153.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.17994180845909988,-0.46498537366028575	2.8879830689185204E-4,8.219805273916303E-4	
154	154.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.17138628070309078,-0.46711130122534383	2.496271774643788E-4,8.330551895059379E-4	
155	155.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.1627356779068492,-0.4688147225770027	2.1002373848402756E-4,8.414740472606486E-4	
156	156.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.15400986921427973,-0.47009345508920974	1.7028093656037968E-4,8.471950528510241E-4	
157	157.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.14522381275438073,-0.4708632568798191	1.354536636574144E-4,9.336195610494813E-4	
158	158.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.13641194836656825,-0.4711803429135987	8.60556952430036E-5,9.61646478427447E-4	
159	159.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.12759668573731395,-0.47107138212347077	2.9206169355311395E-5,8.787625807373245E-4	
160	160.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.11879699100441143,-0.4705401555290715	1.8966137793618998E-5,8.4831262817886E-4	
161	161.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.1100310960448676,-0.4695917014496338	4.9367669710476125E-5,8.394932893097673E-4	
162	162.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.10131891905673952,-0.46821861913568147	8.751774477443186E-5,8.418557195530862E-4	
163	163.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.09270406123101625,-0.4663306726977033	1.510371338205585E-4,9.394923585404613E-4	
164	164.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.08418875001916952,-0.464045851865372	1.9686577628134916E-4,9.117385183789462E-4	
165	165.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.07578765784925606,-0.46137440411493474	2.1376565580981388E-4,7.835013124590784E-4	
166	166.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.06751400085901452,-0.45832742396286813	2.4165422160518646E-4,7.621593197353338E-4	
167	167.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.059392176630214816,-0.45488891351358335	2.792679411137561E-4,7.670626988475204E-4	
168	168.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.05148282420413943,-0.4509884044895372	3.64304564166161E-4,8.535288719795364E-4	
169	169.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.043752088453377365,-0.44675084193562703	3.91088478037635E-4,7.990521046253862E-4	
170	170.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.03620708514102466,-0.44219070445211633	3.6434911372267703E-4,6.596284594645452E-4	
171	171.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.028852811195898918,-0.4373225721527736	3.7646180563632656E-4,6.305697454325743E-4	
172	172.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.021806532553679894,-0.43201810797535034	4.987246701336837E-4,7.443266939125559E-4	
173	173.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.0149840609950553,-0.4264345797126802	5.318023865011467E-4,7.153959633274254E-4	
174	174.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.0083809918326483,-0.42059276826439823	4.432094798120234E-4,5.373472708586902E-4	
175	175.0,0.07715167498104596,0.0,0.0,1.992899723284114	0.002036905243428859,-0.4144657830137351	4.7838496940515174E-4,5.434569879929629E-4	
176	176.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.003962045325057144,-0.40800272883640853	6.041185939209973E-4,6.212427290446243E-4	
177	177.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.00972825983112322,-0.4013345149727799	5.778720831533654E-4,5.412286129655164E-4	
178	178.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.015272192956223571,-0.39447510603135016	4.5501744338565225E-4,3.963547641031573E-4	
179	179.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.02038474875023203,-0.387288371295289	6.536587120576165E-4,5.185208724325374E-4	
180	180.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.0252676871269302,-0.3799487184642737	6.609947484021821E-4,4.802438895855632E-4	
181	181.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.02992799561481104,-0.37246080101606793	4.522473061276174E-4,3.011827121445765E-4	
182	182.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.0341303004777828,-0.3647070667783722	6.806335137264086E-4,4.1408140668042215E-4	
183	183.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.03812784798911834,-0.35684983219919675	6.627609765453013E-4,3.693171309697152E-4	
184	184.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.041830761112191854,-0.34884509501948074	4.993917398982486E-4,2.5100294202029527E-4	
185	185.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.045149341466651616,-0.3406767933271615	6.789671568757788E-4,3.1106711314377034E-4	
186	186.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.04830930397352481,-0.33244393098330316	5.429506162003203E-4,2.281251641423343E-4	
187	187.0,0.07715167498104596,0.0,0.0,1.992899723284114	-0.050996061840953066,-0.324043412244846	6.318224870315026E-4,2.3221704613790584E-4	
